PANEL,KODE,JENIS_LAMPU,TIANG,KONDISI_TIANG,DESA/KEL,KECAMATAN,KABUPATEN,LATITUDE,LONGITUDE
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2B18,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.155363,111.893526
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2B19,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.155174,111.893577
KLRHN MOJOKAMPUNG A2,KLRHN MOJOKAMPUNG 2B20,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154952,111.89368
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3A1,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.15384,111.89294
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3A2,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.153847,111.892752
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3A3,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.153865,111.892524
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3A4,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.153885,111.892186
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3A5,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.153898,111.891974
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3A6,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.153892,111.891701
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3A7,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.153718,111.892877
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3A8,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.153636,111.893147
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3A9,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.153469,111.892831
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3A10,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.153328,111.892797
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3A11,LED,STAINLESS 5M,MIRING,MOJOKMAPUNG,BOJONEGORO,-7.153337,111.892665
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3A12,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.153372,111.892417
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3A13,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.153173,111.89279
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3A14,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.152949,111.892821
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3B1,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154187,111.892918
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3B2,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154264,111.893125
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3B3,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154361,111.893507
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3B4,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154377,111.893701
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3B5,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154573,111.893875
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3B6,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154646,111.894041
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3B7,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154735,111.894268
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3B8,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154466,111.892929
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3B9,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154762,111.892767
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3B10,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154762,111.892767
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3B11,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.15517,111.892535
KLRHN MOJOKAMPUNG A3,KLRHN MOJOKAMPUNG 3B12,LED,STAINLESS 5M,MIRING,MOJOKMAPUNG,BOJONEGORO,-7.155477,111.89242
518013883082,KLRHN MOJOKAMPUNG 5A1,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.158312,111.891611
518013883082,KLRHN MOJOKAMPUNG 5A2,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.158153,111.891628
518013883082,KLRHN MOJOKAMPUNG 5B1,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.158336,111.891899
518013883082,KLRHN MOJOKAMPUNG 5B2,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.15841,111.892128
518013883082,KLRHN MOJOKAMPUNG 5B3,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.158293,111.892327
518013883082,KLRHN MOJOKAMPUNG 5B4,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.158273,111.892623
518013883082,KLRHN MOJOKAMPUNG 5B5,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.158265,111.892872
518013883082,KLRHN MOJOKAMPUNG 5B6,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.158266,111.893065
518013883082,KLRHN MOJOKAMPUNG 5B7,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.158046,111.892845
KLRHN MOJOKAMPUNG A6,KLRHN MOJOKAMPUNG 6A1,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.155085,111.891042
KLRHN MOJOKAMPUNG A6,KLRHN MOJOKAMPUNG 6A2,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.155159,111.891258
KLRHN MOJOKAMPUNG A6,KLRHN MOJOKAMPUNG 6A3,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.155215,111.891449
KLRHN MOJOKAMPUNG A6,KLRHN MOJOKAMPUNG 6B1,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154944,111.890789
KLRHN MOJOKAMPUNG A6,KLRHN MOJOKAMPUNG 6B2,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154846,111.890605
KLRHN MOJOKAMPUNG A6,KLRHN MOJOKAMPUNG 6B3,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154791,111.890319
KLRHN MOJOKAMPUNG A6,KLRHN MOJOKAMPUNG 6B4,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154785,111.88998
KLRHN MOJOKAMPUNG A6,KLRHN MOJOKAMPUNG 6B5,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.15473,111.889698
51801391594,KLRHN MOJOKAMPUNG 7A1,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156696,111.888819
51801391594,KLRHN MOJOKAMPUNG 7A2,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156646,111.888554
51801391594,KLRHN MOJOKAMPUNG 7A3,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156611,111.888423
51801391594,KLRHN MOJOKAMPUNG 7A4,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156503,111.888213
51801391594,KLRHN MOJOKAMPUNG 7A5,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.15635,111.888287
51801391594,KLRHN MOJOKAMPUNG 7A6,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156513,111.887994
51801391594,KLRHN MOJOKAMPUNG 7A7,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156429,111.887706
51801391594,KLRHN MOJOKAMPUNG 7A8,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156341,111.887549
51801391594,KLRHN MOJOKAMPUNG 7A9,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156325,111.88736
51801391594,KLRHN MOJOKAMPUNG 7A10,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156488,111.888587
51801391594,KLRHN MOJOKAMPUNG 7A11,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.15622,111.888697
KLRHN MOJOKAMPUNG A8,KLRHN MOJOKAMPUNG 8A1,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.155387,111.888566
KLRHN MOJOKAMPUNG A8,KLRHN MOJOKAMPUNG 8A2,LED,STAINLESS 5M,MIRING,MOJOKMAPUNG,BOJONEGORO,-7.155649,111.888447
KLRHN MOJOKAMPUNG A8,KLRHN MOJOKAMPUNG 8A3,LED,STAINLESS 5M,MIRING,MOJOKMAPUNG,BOJONEGORO,-7.155846,111.888323
KLRHN MOJOKAMPUNG A8,KLRHN MOJOKAMPUNG 8A4,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.155712,111.888063
KLRHN MOJOKAMPUNG A8,KLRHN MOJOKAMPUNG 8A5,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.15563,111.887896
KLRHN MOJOKAMPUNG A8,KLRHN MOJOKAMPUNG 8A6,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.155171,111.888699
KLRHN MOJOKAMPUNG A8,KLRHN MOJOKAMPUNG 8B1,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.155323,111.888798
KLRHN MOJOKAMPUNG A8,KLRHN MOJOKAMPUNG 8B2,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.155444,111.88904
KLRHN MOJOKAMPUNG A8,KLRHN MOJOKAMPUNG 8B3,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.155513,111.88924
KLRHN MOJOKAMPUNG A8,KLRHN MOJOKAMPUNG 8B4,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154914,111.888816
KLRHN MOJOKAMPUNG A8,KLRHN MOJOKAMPUNG 8B5,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154664,111.888913
KLRHN MOJOKAMPUNG A8,KLRHN MOJOKAMPUNG 8B6,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154442,111.888933
KLRHN MOJOKAMPUNG A8,KLRHN MOJOKAMPUNG 8B7,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.155047,111.888627
KLRHN MOJOKAMPUNG A8,KLRHN MOJOKAMPUNG 8B8,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154967,111.88834
KLRHN MOJOKAMPUNG A8,KLRHN MOJOKAMPUNG 8B9,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154901,111.888077
KLRHN MOJOKAMPUNG A8,KLRHN MOJOKAMPUNG 8B10,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154806,111.887769
KLRHN MOJOKAMPUNG A8,KLRHN MOJOKAMPUNG 8B11,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154732,111.887514
KLRHN MOJOKAMPUNG A8,KLRHN MOJOKAMPUNG 8B12,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.15448,111.886512
518013522146,KLRHN MOJOKAMPUNG 9A1,LED,STANG,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154593,111.886795
518013522146,KLRHN MOJOKAMPUNG 9A2,LED,STANG,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154715,111.887239
518013522146,KLRHN MOJOKAMPUNG 9B1,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154345,111.886164
518013522146,KLRHN MOJOKAMPUNG 9B2,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154703,111.886183
518013522146,KLRHN MOJOKAMPUNG 9B3,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154358,111.886215
518013522146,KLRHN MOJOKAMPUNG 9B4,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154939,111.8862
518013522146,KLRHN MOJOKAMPUNG 9B5,LED,STAINLESS 5M,MIRING,MOJOKMAPUNG,BOJONEGORO,-7.155165,111.88625
518013522146,KLRHN MOJOKAMPUNG 9B6,LED,STAINLESS 5M,MIRING,MOJOKMAPUNG,BOJONEGORO,-7.155411,111.886233
518013522146,KLRHN MOJOKAMPUNG 9B7,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.15555,111.886244
518013522146,KLRHN MOJOKAMPUNG 9B8,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.15572,111.886191
518013522146,KLRHN MOJOKAMPUNG 9B9,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156133,111.886198
518013522146,KLRHN MOJOKAMPUNG 9B10,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156111,111.885982
518013522146,KLRHN MOJOKAMPUNG 9B11,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.156085,111.88581
518013522146,KLRHN MOJOKAMPUNG 9B12,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154357,111.885425
518013522146,KLRHN MOJOKAMPUNG 9B13,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154399,111.885039
518013522146,KLRHN MOJOKAMPUNG 9B14,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154314,111.884916
518013522146,KLRHN MOJOKAMPUNG 9B15,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154331,111.88464
518013522146,KLRHN MOJOKAMPUNG 9B16,LED,STAINLESS 5M,BAIK,MOJOKMAPUNG,BOJONEGORO,-7.154255,111.884305
518013744099,KELURAHAN NGROWO 1A1,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.146401,111.897567
518013744099,KELURAHAN NGROWO 1A2,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.146666,111.897578
518013744099,KELURAHAN NGROWO 1A3,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.146395,111.897372
518013744099,KELURAHAN NGROWO 1A4,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.146427,111.897167
518013744099,KELURAHAN NGROWO 1A5,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.14646,111.896931
518013744099,KELURAHAN NGROWO 1A6,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.146649,111.89696
518013744099,KELURAHAN NGROWO 1A7,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.146855,111.89699
518013744099,KELURAHAN NGROWO 1A8,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.147034,111.896995
518013744099,KELURAHAN NGROWO 1A9,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.146272,111.896912
518013744099,KELURAHAN NGROWO 1A10,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.146053,111.896889
518013744099,KELURAHAN NGROWO 1A11,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.146012,111.897175
518013744099,KELURAHAN NGROWO 1A12,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.146414,111.897878
518013744099,KELURAHAN NGROWO 1A13,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.146432,111.898142
518013744099,KELURAHAN NGROWO 1A14,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.146441,111.898402
518013744099,KELURAHAN NGROWO 1A15,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.146392,111.898713
518013744099,KELURAHAN NGROWO 1A16,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.146078,111.898682
518013744099,KELURAHAN NGROWO 1A17,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.146633,111.898747
518013744099,KELURAHAN NGROWO 1A18,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.146821,111.898732
518013744099,KELURAHAN NGROWO 1A19,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.146854,111.898463
518013744099,KELURAHAN NGROWO 1A20,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.146821,111.898277
518013744099,KELURAHAN NGROWO 1A21,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.146843,111.898007
518013744099,KELURAHAN NGROWO 1A22,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.146822,111.897697
518013744099,KELURAHAN NGROWO 1A23,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.146864,111.897417
518013744099,KELURAHAN NGROWO 1A24,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.147044,111.898751
518013744099,KELURAHAN NGROWO 1A25,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.146137,111.897572
518013744099,KELURAHAN NGROWO 1A26,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.145901,111.897578
518013744099,KELURAHAN NGROWO 1A27,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.145524,111.897582
518013744099,KELURAHAN NGROWO 1A28,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.145565,111.89779
518013744099,KELURAHAN NGROWO 1A29,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.14555,111.897256
518013744099,KELURAHAN NGROWO 1A30,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.145581,111.897073
518013744099,KELURAHAN NGROWO 1A31,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.145642,111.896793
518013744099,KELURAHAN NGROWO 1A32,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.145694,111.896579
518013472788,KELURAHAN NGROWO 2A1,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.148888,111.899089
518013472788,KELURAHAN NGROWO 2A2,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.149037,111.899111
518013472788,KELURAHAN NGROWO 2A3,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.149313,111.899147
518013472788,KELURAHAN NGROWO 2A4,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.149567,111.899175
518013472788,KELURAHAN NGROWO 2A5,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.149739,111.899199
518013472788,KELURAHAN NGROWO 2A6,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.150145,111.899234
518013472788,KELURAHAN NGROWO 2A7,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.150389,111.899237
518013472788,KELURAHAN NGROWO 2A8,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.150637,111.899243
518013472788,KELURAHAN NGROWO 2A9,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.15096,111.899263
518013472788,KELURAHAN NGROWO 2A10,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.151223,111.899215
518013472788,KELURAHAN NGROWO 2A11,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.151468,111.899166
518013472788,KELURAHAN NGROWO 2A12,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.15174,111.89915
518013472788,KELURAHAN NGROWO 2A13,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.151992,111.899125
518013472788,KELURAHAN NGROWO 2A14,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.152244,111.899119
518013472788,KELURAHAN NGROWO 2A15,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.152558,111.899102
518013472788,KELURAHAN NGROWO 2A16,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.152827,111.899046
518013472788,KELURAHAN NGROWO 2A17,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.153119,111.899024
518013472788,KELURAHAN NGROWO 2B1,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.148564,111.899038
518013472788,KELURAHAN NGROWO 2B2,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.148285,111.898994
518013472788,KELURAHAN NGROWO 2B3,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.148143,111.898572
518013472788,KELURAHAN NGROWO 2B4,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.148176,111.89837
518013472788,KELURAHAN NGROWO 2B5,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.148006,111.898955
518013472788,KELURAHAN NGROWO 2B6,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.147684,111.898909
518013472788,KELURAHAN NGROWO 2B7,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.147492,111.898872
518013472788,KELURAHAN NGROWO 2B8,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.147252,111.898825
518013472788,KELURAHAN NGROWO 2B9,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.14732,111.898566
518013472788,KELURAHAN NGROWO 2B10,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.147292,111.898232
518013472788,KELURAHAN NGROWO 2B11,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.147282,111.898034
518013472788,KELURAHAN NGROWO 2B12,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.147287,111.897793
518013472788,KELURAHAN NGROWO 2B13,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.147274,111.897502
518013472788,KELURAHAN NGROWO 2B14,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.147247,111.897287
518013472788,KELURAHAN NGROWO 2B15,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.147272,111.897038
518013884738,KELURAHAN NGROWO 3A1,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.1565,111.897019
518013884738,KELURAHAN NGROWO 3A2,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.156731,111.897181
518013884738,KELURAHAN NGROWO 3A3,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.156836,111.897034
518013884738,KELURAHAN NGROWO 3A4,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.157092,111.896893
518013884738,KELURAHAN NGROWO 3A5,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.157255,111.897258
518013884738,KELURAHAN NGROWO 3A6,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.157394,111.897147
518013884738,KELURAHAN NGROWO 3A7,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.157348,111.897463
518013884738,KELURAHAN NGROWO 3A8,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.157396,111.897626
518013884738,KELURAHAN NGROWO 3A9,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.157092,111.897816
518013884738,KELURAHAN NGROWO 3B1,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.156029,111.896901
518013884738,KELURAHAN NGROWO 3B2,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.155893,111.896977
518013884738,KELURAHAN NGROWO 3B3,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.156053,111.897322
518013884738,KELURAHAN NGROWO 3B4,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.15626,111.896638
518013884738,KELURAHAN NGROWO 3B5,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.15631,111.896481
518013884738,KELURAHAN NGROWO 3B6,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.156113,111.896566
518013884738,KELURAHAN NGROWO 3B7,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.155941,111.896742
518013884738,KELURAHAN NGROWO 3B8,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.155769,111.896833
518013884738,KELURAHAN NGROWO 3B9,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.15582,111.896925
518013884738,KELURAHAN NGROWO 3B10,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.155703,111.896687
518013884738,KELURAHAN NGROWO 3B11,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.155406,111.896591
518013884738,KELURAHAN NGROWO 3B12,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.155502,111.89616
518013741130,KELURAHAN NGROWO 4A1,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.151288,111.894574
518013741130,KELURAHAN NGROWO 4A2,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.151405,111.894685
518013741130,KELURAHAN NGROWO 4A3,LED,STAINLESS 5 M,MIRING,NGROWO,BOJONEGORO,-7.151282,111.894349
518013741130,KELURAHAN NGROWO 4A4,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.151123,111.894271
518013741130,KELURAHAN NGROWO 4A5,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.150947,111.894525
518013741130,KELURAHAN NGROWO 4A6,LED,STAINLESS 5 M,BAIK,NGROWO,BOJONEGORO,-7.150759,111.894654
